CustomerID,TotalOrders,TotalSpend,AvgOrderValue,StdOrderValue,AvgQuantity,AvgUnitPrice,AvgItemsInCart,AvgCartFillRatio,AvgPricePerUnit,AvgItemValue,CouponUsageRate,WeekendOrderRate,HighValueOrderRate,FraudProxyRate,UniqueProducts,UniquePaymentMethods,AvgOrderMonth,AvgOrderDayOfWeek,RecencyDays,TenureDays,IsRepeatCustomer,TopProduct_Chair,TopProduct_Desk,TopProduct_Laptop,TopProduct_Other,TopProduct_Printer,TopProduct_Tablet,TopPayment_Cash,TopPayment_Credit Card,TopPayment_Debit Card,TopPayment_Gift Card,TopPayment_Online,TopReferral_Email,TopReferral_Facebook,TopReferral_Google,TopReferral_Instagram,TopReferral_Referral,Cluster
C51898,1,898.44,898.44,0.0,4.0,224.61,6.0,0.667,224.61,149.74,1.0,0.0,0.0,1.0,1,1,1.0,1.0,525,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1
C51921,1,1318.59,1318.59,0.0,3.0,439.53,5.0,0.6,439.53,263.718,0.0,0.0,0.0,0.0,1,1,8.0,4.0,690,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
C52184,1,162.77,162.77,0.0,1.0,162.77,4.0,0.25,162.77,40.692,1.0,0.0,0.0,1.0,1,1,6.0,0.0,757,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
C52313,1,836.52,836.52,0.0,2.0,418.26,2.0,1.0,418.26,418.26,1.0,1.0,0.0,0.0,1,1,11.0,6.0,590,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
C52342,1,369.15,369.15,0.0,5.0,73.83,9.0,0.556,73.83,41.017,0.0,0.0,0.0,0.0,1,1,2.0,4.0,144,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
C52604,1,506.5,506.5,0.0,5.0,101.3,7.0,0.714,101.3,72.357,1.0,1.0,0.0,0.0,1,1,11.0,5.0,220,0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1
C52717,1,2756.35,2756.35,0.0,5.0,551.27,7.0,0.714,551.27,393.764,1.0,1.0,1.0,1.0,1,1,4.0,5.0,73,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C52751,1,1055.72,1055.72,0.0,4.0,263.93,4.0,1.0,263.93,263.93,1.0,0.0,0.0,0.0,1,1,10.0,4.0,613,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1
C52879,1,3194.6,3194.6,0.0,5.0,638.92,5.0,1.0,638.92,638.92,1.0,0.0,1.0,1.0,1,1,5.0,1.0,56,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
C52914,1,839.96,839.96,0.0,4.0,209.99,8.0,0.5,209.99,104.995,0.0,1.0,0.0,0.0,1,1,3.0,6.0,835,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
C52915,1,657.08,657.08,0.0,2.0,328.54,6.0,0.333,328.54,109.513,1.0,0.0,0.0,1.0,1,1,12.0,2.0,566,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
C53049,1,1126.12,1126.12,0.0,2.0,563.06,6.0,0.333,563.06,187.687,0.0,1.0,0.0,1.0,1,1,12.0,5.0,577,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C53070,1,2048.24,2048.24,0.0,4.0,512.06,5.0,0.8,512.06,409.648,1.0,0.0,0.0,0.0,1,1,4.0,3.0,446,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C53215,1,265.38,265.38,0.0,1.0,265.38,6.0,0.167,265.38,44.23,1.0,0.0,0.0,1.0,1,1,6.0,1.0,742,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
C53252,1,570.32,570.32,0.0,4.0,142.58,4.0,1.0,142.58,142.58,1.0,1.0,0.0,0.0,1,1,5.0,6.0,401,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
C53277,1,1595.16,1595.16,0.0,3.0,531.72,7.0,0.429,531.72,227.88,1.0,0.0,0.0,0.0,1,1,2.0,1.0,133,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
C53334,1,1496.04,1496.04,0.0,3.0,498.68,4.0,0.75,498.68,374.01,1.0,1.0,0.0,1.0,1,1,8.0,6.0,695,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0
C53464,1,3299.25,3299.25,0.0,5.0,659.85,9.0,0.556,659.85,366.583,1.0,1.0,1.0,0.0,1,1,6.0,5.0,367,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
C53488,1,410.52,410.52,0.0,3.0,136.84,3.0,1.0,136.84,136.84,1.0,1.0,0.0,0.0,1,1,5.0,6.0,415,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
C53501,1,249.57,249.57,0.0,1.0,249.57,3.0,0.333,249.57,83.19,1.0,1.0,0.0,0.0,1,1,6.0,5.0,388,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1
C53545,1,1084.17,1084.17,0.0,3.0,361.39,8.0,0.375,361.39,135.521,0.0,0.0,0.0,0.0,1,1,6.0,3.0,733,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
C53627,1,1527.45,1527.45,0.0,5.0,305.49,10.0,0.5,305.49,152.745,0.0,0.0,0.0,0.0,1,1,11.0,2.0,601,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1
C53631,1,595.89,595.89,0.0,3.0,198.63,8.0,0.375,198.63,74.486,1.0,0.0,0.0,0.0,1,1,6.0,2.0,20,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1
C53645,1,1450.59,1450.59,0.0,3.0,483.53,4.0,0.75,483.53,362.648,0.0,0.0,0.0,1.0,1,1,2.0,4.0,137,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C53697,1,827.36,827.36,0.0,4.0,206.84,5.0,0.8,206.84,165.472,1.0,0.0,0.0,1.0,1,1,6.0,1.0,735,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1
C53810,1,2358.28,2358.28,0.0,4.0,589.57,8.0,0.5,589.57,294.785,0.0,0.0,0.0,0.0,1,1,6.0,3.0,390,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
C54160,1,1010.13,1010.13,0.0,3.0,336.71,4.0,0.75,336.71,252.532,0.0,0.0,0.0,0.0,1,1,6.0,1.0,749,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
C54277,1,519.16,519.16,0.0,2.0,259.58,7.0,0.286,259.58,74.166,1.0,0.0,0.0,0.0,1,1,3.0,2.0,111,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
C54298,1,1437.63,1437.63,0.0,3.0,479.21,5.0,0.6,479.21,287.526,1.0,1.0,0.0,1.0,1,1,5.0,6.0,772,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0
C54390,1,580.74,580.74,0.0,3.0,193.58,7.0,0.429,193.58,82.963,1.0,0.0,0.0,0.0,1,1,1.0,4.0,179,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
C54409,1,1018.17,1018.17,0.0,3.0,339.39,7.0,0.429,339.39,145.453,1.0,0.0,0.0,1.0,1,1,4.0,3.0,68,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
C54494,1,352.92,352.92,0.0,2.0,176.46,2.0,1.0,176.46,176.46,1.0,1.0,0.0,0.0,1,1,9.0,5.0,668,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
C54499,1,668.48,668.48,0.0,1.0,668.48,1.0,1.0,668.48,668.48,1.0,1.0,0.0,0.0,1,1,12.0,6.0,576,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
C54595,1,121.96,121.96,0.0,1.0,121.96,3.0,0.333,121.96,40.653,0.0,0.0,0.0,0.0,1,1,3.0,1.0,105,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
C54675,1,1291.7,1291.7,0.0,2.0,645.85,5.0,0.4,645.85,258.34,0.0,1.0,0.0,0.0,1,1,1.0,6.0,912,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C54725,1,289.32,289.32,0.0,2.0,144.66,7.0,0.286,144.66,41.331,1.0,0.0,0.0,1.0,1,1,5.0,4.0,53,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
C54759,1,109.29,109.29,0.0,1.0,109.29,5.0,0.2,109.29,21.858,1.0,0.0,0.0,1.0,1,1,11.0,2.0,216,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
C54829,1,312.55,312.55,0.0,5.0,62.51,9.0,0.556,62.51,34.728,1.0,0.0,0.0,0.0,1,1,5.0,0.0,785,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
C54886,1,355.15,355.15,0.0,1.0,355.15,2.0,0.5,355.15,177.575,1.0,0.0,0.0,1.0,1,1,6.0,1.0,371,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C55164,1,1979.64,1979.64,0.0,3.0,659.88,3.0,1.0,659.88,659.88,0.0,0.0,0.0,1.0,1,1,3.0,3.0,838,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
C55205,1,793.4,793.4,0.0,4.0,198.35,7.0,0.571,198.35,113.343,1.0,0.0,0.0,1.0,1,1,4.0,1.0,448,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1
C55286,1,2873.95,2873.95,0.0,5.0,574.79,8.0,0.625,574.79,359.244,1.0,0.0,1.0,0.0,1,1,2.0,2.0,496,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
C55354,1,684.22,684.22,0.0,2.0,342.11,2.0,1.0,342.11,342.11,1.0,0.0,0.0,0.0,1,1,8.0,4.0,305,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
C55388,1,1213.86,1213.86,0.0,3.0,404.62,6.0,0.5,404.62,202.31,1.0,0.0,0.0,0.0,1,1,3.0,0.0,827,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
C55454,1,677.48,677.48,0.0,1.0,677.48,1.0,1.0,677.48,677.48,1.0,0.0,0.0,0.0,1,1,5.0,0.0,792,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C55464,1,601.36,601.36,0.0,1.0,601.36,1.0,1.0,601.36,601.36,0.0,0.0,0.0,0.0,1,1,11.0,0.0,232,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C55590,1,625.51,625.51,0.0,1.0,625.51,1.0,1.0,625.51,625.51,1.0,0.0,0.0,0.0,1,1,12.0,3.0,194,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
C55606,1,1102.0,1102.0,0.0,4.0,275.5,8.0,0.5,275.5,137.75,1.0,1.0,0.0,0.0,1,1,5.0,5.0,59,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
C55632,1,2158.45,2158.45,0.0,5.0,431.69,10.0,0.5,431.69,215.845,0.0,1.0,0.0,0.0,1,1,8.0,5.0,696,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
C55636,1,1702.4,1702.4,0.0,4.0,425.6,5.0,0.8,425.6,340.48,1.0,0.0,0.0,0.0,1,1,4.0,4.0,802,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
C55757,1,922.26,922.26,0.0,2.0,461.13,4.0,0.5,461.13,230.565,0.0,1.0,0.0,1.0,1,1,9.0,6.0,660,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
C55778,1,551.9,551.9,0.0,5.0,110.38,10.0,0.5,110.38,55.19,0.0,0.0,0.0,0.0,1,1,11.0,3.0,600,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C55819,1,1268.75,1268.75,0.0,5.0,253.75,9.0,0.556,253.75,140.972,1.0,0.0,0.0,0.0,1,1,9.0,4.0,669,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C55996,1,2543.45,2543.45,0.0,5.0,508.69,10.0,0.5,508.69,254.345,1.0,0.0,0.0,0.0,1,1,7.0,4.0,718,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
C56266,1,640.88,640.88,0.0,4.0,160.22,9.0,0.444,160.22,71.209,1.0,1.0,0.0,1.0,1,1,9.0,5.0,276,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
C56506,1,773.52,773.52,0.0,3.0,257.84,4.0,0.75,257.84,193.38,0.0,1.0,0.0,0.0,1,1,3.0,6.0,478,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
C56553,1,212.43,212.43,0.0,3.0,70.81,8.0,0.375,70.81,26.554,1.0,0.0,0.0,0.0,1,1,7.0,0.0,351,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1
C56564,1,507.48,507.48,0.0,2.0,253.74,5.0,0.4,253.74,101.496,1.0,0.0,0.0,0.0,1,1,3.0,2.0,118,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
C56622,1,1095.34,1095.34,0.0,2.0,547.67,3.0,0.667,547.67,365.113,0.0,0.0,0.0,0.0,1,1,4.0,1.0,84,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
C56722,1,110.35,110.35,0.0,5.0,22.07,7.0,0.714,22.07,15.764,1.0,0.0,0.0,1.0,1,1,4.0,3.0,89,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
C56796,1,678.38,678.38,0.0,1.0,678.38,4.0,0.25,678.38,169.595,1.0,0.0,0.0,1.0,1,1,2.0,4.0,137,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
C56851,1,958.15,958.15,0.0,5.0,191.63,6.0,0.833,191.63,159.692,1.0,0.0,0.0,0.0,1,1,10.0,1.0,609,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
C56928,1,1435.0,1435.0,0.0,4.0,358.75,9.0,0.444,358.75,159.444,1.0,0.0,0.0,0.0,1,1,1.0,1.0,539,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
C56938,1,1117.8,1117.8,0.0,3.0,372.6,7.0,0.429,372.6,159.686,1.0,0.0,0.0,0.0,1,1,6.0,4.0,18,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,1
C56969,2,193.0,96.5,56.99280656363574,1.5,62.300000000000004,4.0,0.643,62.300000000000004,37.8715,1.0,0.0,0.0,0.0,1,2,3.5,2.0,539,194,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
C57093,1,553.41,553.41,0.0,3.0,184.47,4.0,0.75,184.47,138.352,0.0,0.0,0.0,1.0,1,1,2.0,3.0,509,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
C57276,1,3330.4075,3330.4075,0.0,5.0,691.28,10.0,0.5,666.082,333.041,1.0,0.0,1.0,0.0,1,1,8.0,3.0,684,0,0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,0
C57502,1,2242.32,2242.32,0.0,4.0,560.58,6.0,0.667,560.58,373.72,1.0,1.0,0.0,1.0,1,1,6.0,6.0,751,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
C57601,1,294.6,294.6,0.0,4.0,73.65,9.0,0.444,73.65,32.733,0.0,0.0,0.0,0.0,1,1,9.0,0.0,295,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
C57798,1,2308.32,2308.32,0.0,4.0,577.08,8.0,0.5,577.08,288.54,0.0,0.0,0.0,0.0,1,1,4.0,3.0,446,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
C57861,1,915.48,915.48,0.0,3.0,305.16,8.0,0.375,305.16,114.435,1.0,0.0,0.0,1.0,1,1,3.0,4.0,116,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
C57867,1,1543.68,1543.68,0.0,4.0,385.92,8.0,0.5,385.92,192.96,0.0,0.0,0.0,1.0,1,1,5.0,2.0,776,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C58063,1,987.26,987.26,0.0,2.0,493.63,6.0,0.333,493.63,164.543,1.0,1.0,0.0,1.0,1,1,8.0,6.0,324,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
C58108,1,2517.36,2517.36,0.0,4.0,629.34,4.0,1.0,629.34,629.34,1.0,0.0,0.0,1.0,1,1,4.0,1.0,812,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
C58156,1,95.1,95.1,0.0,1.0,95.1,1.0,1.0,95.1,95.1,1.0,0.0,0.0,0.0,1,1,11.0,4.0,228,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
C58168,1,754.4399999999999,754.4399999999999,0.0,3.0,251.48,4.0,0.75,251.48,188.61,0.0,0.0,0.0,1.0,1,1,5.0,4.0,403,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
C58341,1,639.83,639.83,0.0,1.0,639.83,2.0,0.5,639.83,319.915,1.0,0.0,0.0,0.0,1,1,3.0,1.0,462,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1
C58410,1,645.46,645.46,0.0,1.0,645.46,5.0,0.2,645.46,129.092,1.0,0.0,0.0,1.0,1,1,8.0,4.0,690,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
C58443,1,848.64,848.64,0.0,2.0,424.32,6.0,0.333,424.32,141.44,0.0,0.0,0.0,1.0,1,1,9.0,0.0,666,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1
C58503,1,1402.6,1402.6,0.0,5.0,280.52,7.0,0.714,280.52,200.371,1.0,0.0,0.0,1.0,1,1,5.0,1.0,42,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0
C58638,1,1531.52,1531.52,0.0,4.0,382.88,6.0,0.667,382.88,255.253,1.0,1.0,0.0,1.0,1,1,3.0,6.0,457,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
C58721,1,617.58,617.58,0.0,3.0,205.86,4.0,0.75,205.86,154.395,0.0,0.0,0.0,0.0,1,1,3.0,0.0,120,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
C58773,1,2567.45,2567.45,0.0,5.0,513.49,8.0,0.625,513.49,320.931,0.0,0.0,0.0,1.0,1,1,2.0,0.0,491,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C58808,1,539.66,539.66,0.0,2.0,269.83,4.0,0.5,269.83,134.915,1.0,0.0,0.0,0.0,1,1,11.0,4.0,235,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
C58858,1,674.64,674.64,0.0,2.0,337.32,4.0,0.5,337.32,168.66,1.0,0.0,0.0,1.0,1,1,12.0,0.0,211,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
C59139,1,458.35,458.35,0.0,5.0,91.67,9.0,0.556,91.67,50.928,1.0,0.0,0.0,1.0,1,1,5.0,0.0,50,0,0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1
C59169,1,2517.36,2517.36,0.0,4.0,629.34,7.0,0.571,629.34,359.623,0.0,0.0,0.0,0.0,1,1,7.0,0.0,722,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
C59183,1,3322.55,3322.55,0.0,5.0,664.51,8.0,0.625,664.51,415.319,1.0,0.0,1.0,0.0,1,1,2.0,1.0,854,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
C59278,1,2360.05,2360.05,0.0,5.0,472.01,10.0,0.5,472.01,236.005,1.0,0.0,0.0,1.0,1,1,10.0,1.0,259,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
C59337,1,1068.86,1068.86,0.0,2.0,534.43,5.0,0.4,534.43,213.772,0.0,0.0,0.0,0.0,1,1,5.0,3.0,54,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1
C59338,1,2070.9,2070.9,0.0,3.0,690.3,6.0,0.5,690.3,345.15,1.0,1.0,0.0,0.0,1,1,2.0,6.0,492,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
C59441,1,2092.65,2092.65,0.0,5.0,418.53,6.0,0.833,418.53,348.775,1.0,0.0,0.0,0.0,1,1,2.0,4.0,508,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
C59554,1,912.08,912.08,0.0,2.0,456.04,4.0,0.5,456.04,228.02,1.0,0.0,0.0,1.0,1,1,12.0,0.0,197,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
C59572,1,542.07,542.07,0.0,1.0,542.07,6.0,0.167,542.07,90.345,1.0,0.0,0.0,0.0,1,1,3.0,1.0,826,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1
C59579,1,897.7,897.7,0.0,2.0,448.85,6.0,0.333,448.85,149.617,0.0,0.0,0.0,0.0,1,1,1.0,1.0,910,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
C59685,1,788.32,788.32,0.0,2.0,394.16,2.0,1.0,394.16,394.16,0.0,0.0,0.0,0.0,1,1,1.0,3.0,887,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
C59724,1,819.5,819.5,0.0,2.0,409.75,2.0,1.0,409.75,409.75,1.0,0.0,0.0,0.0,1,1,12.0,0.0,204,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1
C59752,1,1538.8,1538.8,0.0,5.0,307.76,9.0,0.556,307.76,170.978,1.0,0.0,0.0,0.0,1,1,1.0,3.0,908,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
C59774,1,72.6,72.6,0.0,1.0,72.6,6.0,0.167,72.6,12.1,1.0,0.0,0.0,1.0,1,1,4.0,0.0,442,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
C59823,1,640.28,640.28,0.0,4.0,160.07,5.0,0.8,160.07,128.056,0.0,0.0,0.0,0.0,1,1,11.0,1.0,588,0,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
C60029,1,1524.36,1524.36,0.0,3.0,508.12,8.0,0.375,508.12,190.545,1.0,0.0,0.0,1.0,1,1,1.0,4.0,907,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
C60037,1,1054.92,1054.92,0.0,2.0,527.46,3.0,0.667,527.46,351.64,1.0,0.0,0.0,1.0,1,1,1.0,3.0,166,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
C60042,1,1761.24,1761.24,0.0,4.0,440.31,6.0,0.667,440.31,293.54,0.0,0.0,0.0,1.0,1,1,2.0,4.0,865,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C60178,1,1023.45,1023.45,0.0,3.0,341.15,4.0,0.75,341.15,255.862,1.0,0.0,0.0,0.0,1,1,1.0,0.0,911,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
C60190,1,1898.76,1898.76,0.0,4.0,474.69,6.0,0.667,474.69,316.46,1.0,1.0,0.0,1.0,1,1,1.0,6.0,898,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
C60203,1,583.7,583.7,0.0,2.0,291.85,5.0,0.4,291.85,116.74,1.0,0.0,0.0,0.0,1,1,5.0,0.0,400,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1
C60215,1,334.4,334.4,0.0,4.0,83.6,4.0,1.0,83.6,83.6,1.0,0.0,0.0,0.0,1,1,11.0,1.0,238,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
C60329,1,2476.75,2476.75,0.0,5.0,495.35,5.0,1.0,495.35,495.35,0.0,0.0,0.0,0.0,1,1,4.0,4.0,431,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
C60355,1,1000.58,1000.58,0.0,2.0,500.29,7.0,0.286,500.29,142.94,1.0,1.0,0.0,1.0,1,1,9.0,5.0,290,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
C60361,1,1948.1,1948.1,0.0,5.0,389.62,7.0,0.714,389.62,278.3,1.0,1.0,0.0,1.0,1,1,6.0,6.0,380,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
C60384,1,1484.28,1484.28,0.0,4.0,371.07,7.0,0.571,371.07,212.04,1.0,0.0,0.0,1.0,1,1,10.0,3.0,635,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
C60547,1,257.0,257.0,0.0,1.0,257.0,5.0,0.2,257.0,51.4,0.0,1.0,0.0,1.0,1,1,2.0,6.0,877,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
C60572,1,1497.63,1497.63,0.0,3.0,499.21,8.0,0.375,499.21,187.204,0.0,0.0,0.0,1.0,1,1,12.0,3.0,565,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
C60575,1,1959.3,1959.3,0.0,5.0,391.86,6.0,0.833,391.86,326.55,0.0,0.0,0.0,0.0,1,1,7.0,3.0,348,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C60672,1,423.4,423.4,0.0,1.0,423.4,3.0,0.333,423.4,141.133,0.0,1.0,0.0,0.0,1,1,3.0,5.0,486,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1
C60699,1,1235.85,1235.85,0.0,3.0,411.95,7.0,0.429,411.95,176.55,1.0,1.0,0.0,0.0,1,1,1.0,6.0,534,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
C61070,1,951.56,951.56,0.0,2.0,475.78,2.0,1.0,475.78,475.78,1.0,0.0,0.0,0.0,1,1,7.0,3.0,362,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
C61090,1,2062.36,2062.36,0.0,4.0,515.59,7.0,0.571,515.59,294.623,1.0,1.0,0.0,0.0,1,1,4.0,6.0,450,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
C61162,1,721.0,721.0,0.0,4.0,180.25,7.0,0.571,180.25,103.0,0.0,1.0,0.0,1.0,1,1,7.0,5.0,353,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
C61225,1,1300.5,1300.5,0.0,2.0,650.25,6.0,0.333,650.25,216.75,0.0,1.0,0.0,1.0,1,1,2.0,5.0,857,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
C61257,1,507.34,507.34,0.0,2.0,253.67,3.0,0.667,253.67,169.113,1.0,0.0,0.0,1.0,1,1,7.0,4.0,361,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
C61280,1,1472.22,1472.22,0.0,3.0,490.74,3.0,1.0,490.74,490.74,1.0,0.0,0.0,0.0,1,1,5.0,4.0,403,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
